"date";"bank";"account";"number";"mode";"payee";"comment";"quantity";"unit";"amount";"sign";"category";"status";"tracker";"bookmarked";"id";"idtransaction";"idgroup"
"2022-12-01";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 301122 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"91";"91";"0"
"2022-12-01";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 301122 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"92";"92";"0"
"2022-12-02";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 011222 MERCHANT       CARTE   4974********4225";"-7.90";"€";"-7.90";"-";"Alimentation > Restaurant";"Y";"";"N";"93";"93";"0"
"2022-12-05";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 021222 MERCHANT   BOULOGNE BIL    CARTE   4974********4225";"-5.00";"€";"-5.00";"-";"Loisirs > Jeux et jouets";"Y";"";"N";"94";"94";"0"
"2022-12-05";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 021222 MERCHANT         PARIS           CARTE   4974********4225";"-15.99";"€";"-15.99";"-";"Alimentation > Restaurant";"Y";"";"N";"95";"95";"0"
"2022-12-05";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 041222 MERCHANT       CARTE   4974********4225";"-70.86";"€";"-70.86";"-";"Alimentation > Supermarché";"Y";"";"N";"96";"96";"0"
"2022-12-06";"Bank_001";"Account_001";"";"Débit";"Payee_002";"FONCIA ECH/061222 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-685.44";"€";"-685.44";"-";"Maison > Loyer";"Y";"";"N";"97";"97";"0"
"2022-12-07";"Bank_001";"Account_001";"";"Débit";"Payee_002";"TOTALENERGIES ELECTRICITE ET GAZ FR ECH/071222 ID EMETTEUR/FRXXZZZXXXXXX";"-31.00";"€";"-31.00";"-";"Maison > Electricité";"Y";"";"N";"98";"98";"0"
"2022-12-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 071222 ESCOTA, 2 PAIEM MANDELIEU LA    CARTE   4974********4225";"-6.40";"€";"-6.40";"-";"Automobile > Péage";"Y";"";"N";"99";"99";"0"
"2022-12-12";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 091222 MERCHANT   4974********4225                NLD";"-14.99";"€";"-14.99";"-";"Alimentation > Restaurant";"Y";"";"N";"100";"100";"0"
"2022-12-12";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 091222 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-41.26";"€";"-41.26";"-";"Alimentation > Épicerie";"Y";"";"N";"101";"101";"0"
"2022-12-13";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 121222 MERCHANT       CARTE   4974********4225";"-4.00";"€";"-4.00";"-";"Alimentation > Restaurant";"Y";"";"N";"102";"102";"0"
"2022-12-14";"Bank_001";"Account_001";"";"Crédit";"Payee_003";"/DE RAKUTEN EUROPE BANK SA /MOTIF XXXXXXXXXX REVERSEMENT PO";"50.05";"€";"50.05";"+";"Autres revenus > Revente de biens";"Y";"";"N";"103";"103";"0"
"2022-12-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 141222 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"104";"104";"0"
"2022-12-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 141222 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"105";"105";"0"
"2022-12-15";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 141222 MERCHANT       CARTE   4974********4225";"-4.00";"€";"-4.00";"-";"Alimentation > Restaurant";"Y";"";"N";"106";"106";"0"
"2022-12-16";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 121222 ESCOTA, 2 PAIEM MANDELIEU LA    CARTE   4974********4225";"-6.40";"€";"-6.40";"-";"Automobile > Péage";"Y";"";"N";"107";"107";"0"
"2022-12-16";"Bank_001";"Account_001";"";"Débit";"Payee_002";"BOUYGUES TELECOM ECH/161222 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-15.99";"€";"-15.99";"-";"Maison > Internet";"Y";"";"N";"108";"108";"0"
"2022-12-19";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 181222 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-10.58";"€";"-10.58";"-";"Divers > Achat Divers";"Y";"";"N";"109";"109";"0"
"2022-12-19";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 161222 MERCHANT         PARIS           CARTE   4974********4225";"-14.99";"€";"-14.99";"-";"Alimentation > Restaurant";"Y";"";"N";"110";"110";"0"
"2022-12-19";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 161222 MERCHANT    CARTE   4974********4225";"-19.34";"€";"-19.34";"-";"Santé > Pharmacie";"Y";"";"N";"111";"111";"0"
"2022-12-19";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 181222 AFRO-EXOTIQUE.C CARTE   4974********4225                FRA";"-17.70";"€";"-17.70";"-";"Alimentation > Épicerie";"Y";"";"N";"2038";"112";"0"
"2022-12-19";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 181222 AFRO-EXOTIQUE.C CARTE   4974********4225                FRA";"-7.60";"€";"-7.60";"-";"Divers > Achat Divers";"Y";"";"N";"2039";"112";"0"
"2022-12-19";"Bank_001";"Account_001";"";"Débit";"Payee_001";"Expédition";"-14.30";"€";"-14.30";"-";"Divers > Achat Divers";"Y";"";"N";"2040";"112";"0"
"2022-12-20";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 191222 MERCHANT       CARTE   4974********4225";"-8.80";"€";"-8.80";"-";"Alimentation > Restaurant";"Y";"";"N";"113";"113";"0"
"2022-12-22";"Bank_001";"Account_001";"";"Débit";"Payee_019";"DU 201222 AMZN MKTP US*YK CARTE   4974********4225                USA";"-33.21";"€";"-33.21";"-";"Soins > Esthétique";"Y";"";"N";"114";"114";"0"
"2022-12-22";"Bank_001";"Account_001";"";"Débit";"Payee_228";"DU 201222 AMAZON PRIME NO PAYLI2509501/   CARTE   4974********4225";"-43.27";"€";"-43.27";"-";"Alimentation > Supermarché";"Y";"";"N";"115";"115";"0"
"2022-12-26";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 231222 MERCHANT      CARTE   4974********4225                LUX";"-15.04";"€";"-15.04";"-";"Soins > Esthétique";"Y";"";"N";"116";"116";"0"
"2022-12-26";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 231222 MERCHANT      CARTE   4974********4225                LUX";"-33.34";"€";"-33.34";"-";"Soins > Esthétique";"Y";"";"N";"117";"117";"0"
"2022-12-28";"Bank_001";"Account_001";"";"Débit";"Payee_002";"SYMAMOBILE ECH/281222 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-4.90";"€";"-4.90";"-";"Frais généraux > Téléphone portable";"Y";"";"N";"118";"118";"0"
"2022-12-28";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 231222 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-15.03";"€";"-15.03";"-";"Divers > Achat Divers";"Y";"";"N";"119";"119";"0"
"2022-12-28";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 271222 MERCHANT   4974********4225                NLD";"-19.99";"€";"-19.99";"-";"Alimentation > Restaurant";"Y";"";"N";"120";"120";"0"
"2022-12-29";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 281222 INDIGO0060019   LOCATION_004 0060019/   CARTE   4974********4225";"-1.80";"€";"-1.80";"-";"Automobile > Stationnement";"Y";"";"N";"121";"121";"0"
"2022-12-29";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 281222 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"122";"122";"0"
"2022-12-29";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 281222 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"123";"123";"0"
"2022-12-29";"Bank_001";"Account_001";"";"Crédit";"Payee_003";"/DE COMPANY_002 SAS  - DIRECTION FINANCIERE /MOTIF  XXXXXXXXXX 50682";"2830.03";"€";"2830.03";"+";"Revenus du travail > Salaire net";"Y";"";"N";"124";"124";"0"
"2023-01-02";"Bank_001";"Account_001";"";"Débit";"Payee_228";"DU 301222 AMAZON PRIME NO PAYLI2509501/   CARTE   4974********4225";"-17.93";"€";"-17.93";"-";"Alimentation > Supermarché";"Y";"";"N";"125";"125";"0"
"2023-01-03";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 281222 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-110.13";"€";"-110.13";"-";"Soins > Esthétique";"Y";"";"N";"126";"126";"0"
"2023-01-04";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 030123 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-25.90";"€";"-25.90";"-";"Alimentation > Épicerie";"Y";"";"N";"127";"127";"0"
"2023-01-04";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 020123 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-27.16";"€";"-27.16";"-";"Divers > Achat Divers";"Y";"";"N";"128";"128";"0"
"2023-01-05";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 030123 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-18.90";"€";"-18.90";"-";"Divers > Achat Divers";"Y";"";"N";"129";"129";"0"
"2023-01-05";"Bank_001";"Account_001";"";"Débit";"Payee_002";"TOTALENERGIES ELECTRICITE ET GAZ FR ECH/050123 ID EMETTEUR/FRXXZZZXXXXXX";"-31.00";"€";"-31.00";"-";"Maison > Electricité";"Y";"";"N";"130";"130";"0"
"2023-01-05";"Bank_001";"Account_001";"";"Débit";"Payee_002";"FONCIA ECH/050123 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-685.44";"€";"-685.44";"-";"Maison > Loyer";"Y";"";"N";"131";"131";"0"
"2023-01-09";"Bank_001";"Account_001";"";"Débit";"Payee_228";"DU 050123 AMAZON PRIME NO PAYLI2509501/   CARTE   4974********4225";"-36.42";"€";"-36.42";"-";"Alimentation > Supermarché";"Y";"";"N";"132";"132";"0"
"2023-01-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 060123 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"133";"133";"0"
"2023-01-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 060123 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"134";"134";"0"
"2023-01-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 060123 MERCHANT      GUYANCOURT      CARTE   4974********4225";"-20.00";"€";"-20.00";"-";"Alimentation > Cantine";"Y";"";"N";"135";"135";"0"
"2023-01-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 060123 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-28.01";"€";"-28.01";"-";"Divers > Achat Divers";"Y";"";"N";"136";"136";"0"
"2023-01-11";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 100123 MERCHANT       CARTE   4974********4225";"-2.85";"€";"-2.85";"-";"Santé > Pharmacie";"Y";"";"N";"137";"137";"0"
"2023-01-12";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110123 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"138";"138";"0"
"2023-01-12";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110123 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"139";"139";"0"
"2023-01-12";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110123 MERCHANT   4974********4225                NLD";"-14.99";"€";"-14.99";"-";"Alimentation > Restaurant";"Y";"";"N";"140";"140";"0"
"2023-01-13";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 120123 MERCHANT   BOULOGNE BIL    CARTE   4974********4225";"-5.00";"€";"-5.00";"-";"Loisirs > Jeux et jouets";"Y";"";"N";"141";"141";"0"
"2023-01-16";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 150123 MERCHANT     LOCATION_001         CARTE   4974********4225";"-5.10";"€";"-5.10";"-";"Alimentation > Restaurant";"Y";"";"N";"142";"142";"0"
"2023-01-16";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 130123 MERCHANT          14 PARIS 14     CARTE   4974********4225";"-14.75";"€";"-14.75";"-";"Maison > Ménage";"Y";"";"N";"143";"143";"0"
"2023-01-16";"Bank_001";"Account_001";"";"Débit";"Payee_002";"BOUYGUES TELECOM ECH/160123 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-15.99";"€";"-15.99";"-";"Maison > Internet";"Y";"";"N";"144";"144";"0"
"2023-01-16";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 140123 MERCHANT      PARIS           CARTE   4974********4225";"-32.30";"€";"-32.30";"-";"Soins > Esthétique";"Y";"";"N";"145";"145";"0"
"2023-01-16";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 130123 MERCHANT          14 PARIS 14     CARTE   4974********4225";"-42.50";"€";"-42.50";"-";"Maison > Ménage";"Y";"";"N";"146";"146";"0"
"2023-01-16";"Bank_001";"Account_001";"";"Crédit";"Payee_003";"/DE D.G.F.I.P. 67 IMPOT /MOTIF XXXXXXXXXX CREDIMPOT    111 XXXXXXXXXXXX";"201.00";"€";"201.00";"+";"Taxes et impôts > Impôts sur le revenu";"Y";"";"N";"147";"147";"0"
"2023-01-17";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 140123 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-29.99";"€";"-29.99";"-";"Alimentation > Épicerie";"Y";"";"N";"148";"148";"0"
"2023-01-17";"Bank_001";"Account_001";"";"Débit";"Payee_228";"DU 150123 AMAZON PRIME NO PAYLI2509501/   CARTE   4974********4225";"-47.51";"€";"-47.51";"-";"Alimentation > Supermarché";"Y";"";"N";"149";"149";"0"
"2023-01-20";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 190123 LW-OCTOBER2     PARIS 9         CARTE   4974********4225";"-500.00";"€";"-500.00";"-";"Transfert";"Y";"";"N";"150";"150";"30"
"2023-01-20";"Bank_007";"Account_009";"";"Débit";"Payee_001";"DU 190123 LW-OCTOBER2     PARIS 9         CARTE   4974********4225";"500.00";"€";"500.00";"+";"Transfert";"Y";"";"N";"2046";"1885";"30"
"2023-01-23";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 200123 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"151";"151";"0"
"2023-01-23";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 200123 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.20";"€";"-3.20";"-";"Automobile > Péage";"Y";"";"N";"152";"152";"0"
"2023-01-23";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 210123 MERCHANT   4974********4225                NLD";"-14.99";"€";"-14.99";"-";"Alimentation > Restaurant";"Y";"";"N";"153";"153";"0"
"2023-01-24";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 230123 MERCHANT       CARTE   4974********4225";"-4.95";"€";"-4.95";"-";"Santé > Pharmacie";"Y";"";"N";"154";"154";"0"
"2023-01-24";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 230123 MERCHANT       CARTE   4974********4225";"-11.30";"€";"-11.30";"-";"Alimentation > Restaurant";"Y";"";"N";"155";"155";"0"
"2023-01-24";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 230123 MERCHANT         PARIS           CARTE   4974********4225";"-28.89";"€";"-28.89";"-";"Alimentation > Restaurant";"Y";"";"N";"156";"156";"0"
"2023-01-26";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 250123 MERCHANT       CARTE   4974********4225";"-12.60";"€";"-12.60";"-";"Alimentation > Restaurant";"Y";"";"N";"157";"157";"0"
"2023-01-26";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 250123 MERCHANT       CARTE   4974********4225";"-29.00";"€";"-29.00";"-";"Santé > Pharmacie";"Y";"";"N";"158";"158";"0"
"2023-01-27";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 260123 MERCHANT       CARTE   4974********4225";"-3.10";"€";"-3.10";"-";"Alimentation > Restaurant";"Y";"";"N";"159";"159";"0"
"2023-01-30";"Bank_001";"Account_001";"";"Débit";"Payee_002";"SYMAMOBILE ECH/300123 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-8.64";"€";"-8.64";"-";"Frais généraux > Téléphone portable";"Y";"";"N";"160";"160";"0"
"2023-01-30";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 270123 MERCHANT         PARIS           CARTE   4974********4225";"-14.99";"€";"-14.99";"-";"Alimentation > Restaurant";"Y";"";"N";"161";"161";"0"
"2023-01-30";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 280123 MERCHANT   4974********4225                NLD";"-27.29";"€";"-27.29";"-";"Alimentation > Restaurant";"Y";"";"N";"162";"162";"0"
"2023-01-30";"Bank_001";"Account_001";"";"Crédit";"Payee_003";"/DE COMPANY_002 SAS  - DIRECTION FINANCIERE /MOTIF  XXXXXXXXXX 53950";"2790.95";"€";"2790.95";"+";"Revenus du travail > Salaire net";"Y";"";"N";"163";"163";"0"
"2023-01-31";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 300123 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-1.50";"€";"-1.50";"-";"Automobile > Péage";"Y";"";"N";"164";"164";"0"
"2023-01-31";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 300123 MERCHANT       CARTE   4974********4225";"-13.30";"€";"-13.30";"-";"Alimentation > Restaurant";"Y";"";"N";"165";"165";"0"
"2023-01-31";"Bank_001";"Account_001";"";"Débit";"Payee_228";"DU 290123 AMAZON PRIME NO PAYLI2509501/   CARTE   4974********4225";"-25.75";"€";"-25.75";"-";"Alimentation > Supermarché";"Y";"";"N";"166";"166";"0"
"2023-02-01";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 310123 MERCHANT   4974********4225                NLD";"-14.99";"€";"-14.99";"-";"Alimentation > Restaurant";"Y";"";"N";"167";"167";"0"
"2023-02-02";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 010223 MERCHANT          14 PARIS 14     CARTE   4974********4225";"-14.75";"€";"-14.75";"-";"Maison > Ménage";"Y";"";"N";"168";"168";"0"
"2023-02-02";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 010223 MERCHANT          14 PARIS 14     CARTE   4974********4225";"-42.50";"€";"-42.50";"-";"Maison > Ménage";"Y";"";"N";"169";"169";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 030223 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.40";"€";"-3.40";"-";"Automobile > Péage";"Y";"";"N";"170";"170";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 030223 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.40";"€";"-3.40";"-";"Automobile > Péage";"Y";"";"N";"171";"171";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 040223 MERCHANT          CARTE   4974********4225";"-10.79";"€";"-10.79";"-";"Informatique";"Y";"";"N";"172";"172";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 030223 MERCHANT      GUYANCOURT      CARTE   4974********4225";"-15.00";"€";"-15.00";"-";"Alimentation > Cantine";"Y";"";"N";"173";"173";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 050223 WWW.GREENSUSHI. 00 LOCATION_006       CARTE   4974********4225";"-24.00";"€";"-24.00";"-";"Alimentation > Restaurant";"Y";"";"N";"174";"174";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_002";"TOTALENERGIES ELECTRICITE ET GAZ FR ECH/060223 ID EMETTEUR/FRXXZZZXXXXXX";"-31.00";"€";"-31.00";"-";"Maison > Electricité";"Y";"";"N";"175";"175";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 050223 BOUTIQUEOFF.COM DARDILLY        CARTE   4974********4225";"-245.82";"€";"-245.82";"-";"Soins > Habillement";"Y";"";"N";"176";"176";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 050223 MERCHANT         GRENOBLE        CARTE   4974********4225";"-300.99";"€";"-300.99";"-";"Soins > Habillement";"Y";"";"N";"177";"177";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_002";"ACTIVE ASSURANCES ECH/060223 ID EMETTEUR/FRXXZZZXXXXXX MDT/ MANDAT NO";"-338.00";"€";"-338.00";"-";"Automobile > Assurance";"Y";"";"N";"178";"178";"0"
"2023-02-06";"Bank_001";"Account_001";"";"Débit";"Payee_002";"FONCIA ECH/060223 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-669.43";"€";"-669.43";"-";"Maison > Loyer";"Y";"";"N";"179";"179";"0"
"2023-02-07";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 060223 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-39.99";"€";"-39.99";"-";"Divers > Achat Divers";"Y";"";"N";"180";"180";"0"
"2023-02-07";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 050223 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-63.99";"€";"-63.99";"-";"Soins > Habillement";"Y";"";"N";"181";"181";"0"
"2023-02-07";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 050223 MERCHANT         GRENOBLE        CARTE   4974********4225";"-64.99";"€";"-64.99";"-";"Soins > Habillement";"Y";"";"N";"182";"182";"0"
"2023-02-07";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 050223 BOUTIQUEOFF.COM DARDILLY        CARTE   4974********4225";"-85.96";"€";"-85.96";"-";"Soins > Habillement";"Y";"";"N";"183";"183";"0"
"2023-02-08";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 070223 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.40";"€";"-3.40";"-";"Automobile > Péage";"Y";"";"N";"184";"184";"0"
"2023-02-08";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 070223 MERCHANT  11              CARTE   4974********4225";"-3.40";"€";"-3.40";"-";"Automobile > Péage";"Y";"";"N";"185";"185";"0"
"2023-02-08";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 070223 MERCHANT         GRENOBLE        CARTE   4974********4225";"-29.90";"€";"-29.90";"-";"Soins > Habillement";"Y";"";"N";"186";"186";"0"
"2023-02-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080223 INDIGO0060019   LOCATION_004 0060019/   CARTE   4974********4225";"-2.70";"€";"-2.70";"-";"Automobile > Stationnement";"Y";"";"N";"187";"187";"0"
"2023-02-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080223 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.40";"€";"-3.40";"-";"Automobile > Péage";"Y";"";"N";"188";"188";"0"
"2023-02-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080223 MERCHANT       CARTE   4974********4225";"-8.40";"€";"-8.40";"-";"Alimentation > Restaurant";"Y";"";"N";"189";"189";"0"
"2023-02-09";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080223 SM CASINO CS940 LE LOCATION_002       CARTE   4974********4225";"-49.30";"€";"-49.30";"-";"Alimentation > Supermarché";"Y";"";"N";"190";"190";"0"
"2023-02-09";"Bank_001";"Account_001";"";"Crédit";"Payee_085";"REMBOURST CB DU 080223 MERCHANT         GRENOBLE        CARTE   4974XXX";"124.99";"€";"124.99";"+";"Soins > Habillement";"Y";"";"N";"191";"191";"0"
"2023-02-10";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080223 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.40";"€";"-3.40";"-";"Automobile > Péage";"Y";"";"N";"192";"192";"0"
"2023-02-10";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 080223 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-18.00";"€";"-18.00";"-";"Soins > Habillement";"Y";"";"N";"193";"193";"0"
"2023-02-13";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 120223 MERCHANT      LE LOCATION_002       CARTE   4974********4225";"-8.10";"€";"-8.10";"-";"Alimentation > Restaurant";"Y";"";"N";"194";"194";"0"
"2023-02-13";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 110223 MERCHANT       CARTE   4974********4225";"-15.40";"€";"-15.40";"-";"Alimentation > Restaurant";"Y";"";"N";"195";"195";"0"
"2023-02-13";"Bank_001";"Account_001";"";"Crédit";"Payee_085";"REMBOURST CB DU 120223 MERCHANT         GRENOBLE        CARTE   4974XXX";"59.99";"€";"59.99";"+";"Soins > Habillement";"Y";"";"N";"196";"196";"0"
